example_id                                                          | status | run_time        |
./spec/models/user_spec.rb[1:1:3]                                   | passed | 0.00123 seconds |
./spec/models/user_spec.rb[1:1:4]                                   | passed | 0.00127 seconds |
./spec/models/user_spec.rb[1:1:5]                                   | passed | 0.00127 seconds |
./spec/models/user_spec.rb[1:1:6]                                   | passed | 0.00131 seconds |
./spec/models/user_spec.rb[1:1:7]                                   | passed | 0.00128 seconds |
./spec/models/user_spec.rb[1:1:8]                                   | passed | 0.00144 seconds |
./spec/models/user_spec.rb[1:1:9]                                   | passed | 0.00402 seconds |
./spec/models/user_spec.rb[1:1:10]                                  | passed | 0.0013 seconds  |
./spec/models/user_spec.rb[1:2:1]                                   | passed | 0.00248 seconds |
./spec/models/user_spec.rb[1:2:2]                                   | passed | 0.0041 seconds  |
./spec/models/user_spec.rb[1:2:3]                                   | passed | 0.0008 seconds  |
./spec/models/user_spec.rb[1:2:4]                                   | passed | 0.00052 seconds |
./spec/models/user_spec.rb[1:3:1]                                   | passed | 0.00163 seconds |
./spec/models/user_spec.rb[1:3:2]                                   | passed | 0.00151 seconds |
./spec/models/user_spec.rb[1:4:1]                                   | passed | 0.00168 seconds |
./spec/models/user_spec.rb[1:4:2]                                   | passed | 0.00257 seconds |
./spec/models/user_spec.rb[1:4:3]                                   | passed | 0.00276 seconds |
./spec/models/user_spec.rb[1:5:1:1]                                 | passed | 0.00316 seconds |
./spec/models/user_spec.rb[1:5:1:2]                                 | passed | 0.00284 seconds |
./spec/models/user_spec.rb[1:5:1:3]                                 | passed | 0.00325 seconds |
./spec/models/user_spec.rb[1:5:2:1]                                 | passed | 0.00307 seconds |
./spec/models/user_spec.rb[1:5:2:2]                                 | passed | 0.00308 seconds |
./spec/models/user_spec.rb[1:5:2:3]                                 | passed | 0.00303 seconds |
./spec/models/user_spec.rb[1:5:2:4]                                 | passed | 0.00259 seconds |
./spec/models/user_spec.rb[1:6:1:1]                                 | passed | 0.00286 seconds |
./spec/models/user_spec.rb[1:6:1:2]                                 | passed | 0.10766 seconds |
./spec/models/user_spec.rb[1:6:2:1]                                 | passed | 0.00283 seconds |
./spec/models/user_spec.rb[1:7:1]                                   | passed | 0.00374 seconds |
./spec/models/user_spec.rb[1:7:2]                                   | passed | 0.00508 seconds |
./spec/models/user_spec.rb[1:8:1:1]                                 | passed | 0.00356 seconds |
./spec/models/user_spec.rb[1:8:1:2]                                 | passed | 0.0018 seconds  |
./spec/models/user_spec.rb[1:8:2:1]                                 | passed | 0.00305 seconds |
./spec/models/user_spec.rb[1:8:2:2]                                 | passed | 0.00168 seconds |
./spec/models/user_spec.rb[1:8:3:1]                                 | passed | 0.00328 seconds |
./spec/models/user_spec.rb[1:8:3:2]                                 | passed | 0.00195 seconds |
./spec/models/user_spec.rb[1:8:4:1]                                 | passed | 0.00396 seconds |
./spec/models/user_spec.rb[1:8:4:2]                                 | passed | 0.00192 seconds |
./spec/models/user_spec.rb[1:8:5:1]                                 | passed | 0.00329 seconds |
./spec/models/user_spec.rb[1:8:5:2]                                 | passed | 0.00181 seconds |
./spec/models/user_spec.rb[1:8:6:1]                                 | passed | 0.00349 seconds |
./spec/models/user_spec.rb[1:8:6:2]                                 | passed | 0.00413 seconds |
./spec/models/user_spec.rb[1:8:6:3]                                 | passed | 0.00352 seconds |
./spec/models/user_spec.rb[1:8:7:1]                                 | passed | 0.0048 seconds  |
./spec/models/user_spec.rb[1:8:7:2]                                 | passed | 0.00544 seconds |
./spec/models/user_spec.rb[1:9:1:1]                                 | passed | 0.008 seconds   |
./spec/models/user_spec.rb[1:9:1:2]                                 | passed | 0.00746 seconds |
./spec/models/user_spec.rb[1:9:1:3]                                 | passed | 0.00767 seconds |
./spec/models/user_spec.rb[1:10:1:1]                                | passed | 0.00448 seconds |
./spec/models/user_spec.rb[1:10:1:2]                                | passed | 0.00324 seconds |
./spec/models/user_spec.rb[1:10:2:1]                                | passed | 0.00393 seconds |
./spec/models/user_spec.rb[1:10:2:2]                                | passed | 0.00493 seconds |
./spec/models/user_spec.rb[1:10:2:3]                                | passed | 0.00184 seconds |
./spec/models/user_spec.rb[1:11:1]                                  | passed | 0.00181 seconds |
./spec/models/user_spec.rb[1:12:1]                                  | passed | 0.00402 seconds |
./spec/models/user_spec.rb[1:12:2]                                  | passed | 0.00129 seconds |
./spec/models/vip_spec.rb[1:1:1]                                    | passed | 0.00092 seconds |
./spec/models/vip_spec.rb[1:1:2]                                    | passed | 0.00063 seconds |
./spec/models/vip_spec.rb[1:1:3]                                    | passed | 0.00075 seconds |
./spec/models/vip_spec.rb[1:1:4]                                    | passed | 0.00079 seconds |
./spec/models/vip_spec.rb[1:2:1]                                    | passed | 0.00144 seconds |
./spec/models/vip_spec.rb[1:2:2]                                    | passed | 0.00073 seconds |
./spec/models/vip_spec.rb[1:3:1:1]                                  | passed | 0.00496 seconds |
./spec/models/vip_spec.rb[1:4:1]                                    | passed | 0.00126 seconds |
./spec/models/vip_spec.rb[1:4:2]                                    | passed | 0.00094 seconds |
./spec/models/vip_spec.rb[1:4:3]                                    | passed | 0.00092 seconds |
./spec/models/vip_spec.rb[1:4:4]                                    | passed | 0.001 seconds   |
./spec/models/vip_spec.rb[1:5:1]                                    | passed | 0.0022 seconds  |
./spec/models/vip_spec.rb[1:5:2]                                    | passed | 0.00324 seconds |
./spec/models/vip_spec.rb[1:6:1]                                    | passed | 0.00392 seconds |
./spec/models/vip_spec.rb[1:6:2]                                    | passed | 0.0035 seconds  |
./spec/policies/appointment_policy_spec.rb[1:1:1:1]                 | passed | 0.00427 seconds |
./spec/policies/appointment_policy_spec.rb[1:1:2:1]                 | passed | 0.00577 seconds |
./spec/policies/appointment_policy_spec.rb[1:1:3:1]                 | passed | 0.00411 seconds |
./spec/policies/appointment_policy_spec.rb[1:1:4:1]                 | passed | 0.00104 seconds |
./spec/policies/appointment_policy_spec.rb[1:2:1:1]                 | passed | 0.00682 seconds |
./spec/policies/appointment_policy_spec.rb[1:2:2:1]                 | passed | 0.00631 seconds |
./spec/policies/appointment_policy_spec.rb[1:2:2:2]                 | passed | 0.00612 seconds |
./spec/policies/appointment_policy_spec.rb[1:2:3:1]                 | passed | 0.0068 seconds  |
./spec/policies/appointment_policy_spec.rb[1:3:1:1]                 | passed | 0.00474 seconds |
./spec/policies/appointment_policy_spec.rb[1:3:2:1]                 | passed | 0.0051 seconds  |
./spec/policies/appointment_policy_spec.rb[1:3:2:2]                 | passed | 0.00494 seconds |
./spec/policies/appointment_policy_spec.rb[1:3:3:1]                 | passed | 0.0046 seconds  |
